,level_0,index,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
4513,27289,4898,New Delhi,PM2.5 - Principal,2019-08-29 06:00:00,2019,8,29,6,35.8,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
4514,27295,4904,New Delhi,PM2.5 - Principal,2019-08-29 12:00:00,2019,8,29,12,27.6,84,Moderate,25.0,UG/M3,1 Hr,Valid
4515,27301,4910,New Delhi,PM2.5 - Principal,2019-08-29 18:00:00,2019,8,29,18,28.8,86,Moderate,29.0,UG/M3,1 Hr,Valid
4516,27302,4976,New Delhi,PM2.5 - Principal,2019-09-01 12:00:00,2019,9,1,12,18.9,65,Moderate,22.0,UG/M3,1 Hr,Valid
4517,27308,4982,New Delhi,PM2.5 - Principal,2019-09-01 18:00:00,2019,9,1,18,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
4518,27314,4988,New Delhi,PM2.5 - Principal,2019-09-02 00:00:00,2019,9,2,0,33.1,95,Moderate,36.0,UG/M3,1 Hr,Valid
4519,27320,4994,New Delhi,PM2.5 - Principal,2019-09-02 06:00:00,2019,9,2,6,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
4520,27326,5000,New Delhi,PM2.5 - Principal,2019-09-02 12:00:00,2019,9,2,12,41.1,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
4521,27331,5006,New Delhi,PM2.5 - Principal,2019-09-02 18:00:00,2019,9,2,18,52.9,144,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
4522,27336,5012,New Delhi,PM2.5 - Principal,2019-09-03 00:00:00,2019,9,3,0,77.0,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
4523,27342,5018,New Delhi,PM2.5 - Principal,2019-09-03 06:00:00,2019,9,3,6,69.7,158,Unhealthy,90.0,UG/M3,1 Hr,Valid
4524,27348,5024,New Delhi,PM2.5 - Principal,2019-09-03 12:00:00,2019,9,3,12,65.6,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
4525,27354,5030,New Delhi,PM2.5 - Principal,2019-09-03 18:00:00,2019,9,3,18,65.7,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
4526,27360,5036,New Delhi,PM2.5 - Principal,2019-09-04 00:00:00,2019,9,4,0,72.2,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
4527,27370,5054,New Delhi,PM2.5 - Principal,2019-09-04 18:00:00,2019,9,4,18,57.7,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
4528,27375,5060,New Delhi,PM2.5 - Principal,2019-09-05 00:00:00,2019,9,5,0,39.6,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
4529,27381,5066,New Delhi,PM2.5 - Principal,2019-09-05 06:00:00,2019,9,5,6,29.4,87,Moderate,30.0,UG/M3,1 Hr,Valid
4530,27386,5072,New Delhi,PM2.5 - Principal,2019-09-05 12:00:00,2019,9,5,12,36.4,103,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
4531,27391,5078,New Delhi,PM2.5 - Principal,2019-09-05 18:00:00,2019,9,5,18,22.7,73,Moderate,20.0,UG/M3,1 Hr,Valid
4532,27397,5084,New Delhi,PM2.5 - Principal,2019-09-06 00:00:00,2019,9,6,0,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
4533,27403,5090,New Delhi,PM2.5 - Principal,2019-09-06 06:00:00,2019,9,6,6,31.8,92,Moderate,34.0,UG/M3,1 Hr,Valid
4534,27409,5096,New Delhi,PM2.5 - Principal,2019-09-06 12:00:00,2019,9,6,12,34.4,98,Moderate,38.0,UG/M3,1 Hr,Valid
4535,27415,5102,New Delhi,PM2.5 - Principal,2019-09-06 18:00:00,2019,9,6,18,19.6,67,Moderate,16.0,UG/M3,1 Hr,Valid
4536,27421,5108,New Delhi,PM2.5 - Principal,2019-09-07 00:00:00,2019,9,7,0,25.5,79,Moderate,25.0,UG/M3,1 Hr,Valid
4537,27427,5114,New Delhi,PM2.5 - Principal,2019-09-07 06:00:00,2019,9,7,6,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
4538,27433,5120,New Delhi,PM2.5 - Principal,2019-09-07 12:00:00,2019,9,7,12,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid
4539,27439,5126,New Delhi,PM2.5 - Principal,2019-09-07 18:00:00,2019,9,7,18,25.6,79,Moderate,26.0,UG/M3,1 Hr,Valid
4540,27445,5132,New Delhi,PM2.5 - Principal,2019-09-08 00:00:00,2019,9,8,0,32.0,93,Moderate,29.0,UG/M3,1 Hr,Valid
4541,27451,5138,New Delhi,PM2.5 - Principal,2019-09-08 06:00:00,2019,9,8,6,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
4542,27457,5144,New Delhi,PM2.5 - Principal,2019-09-08 12:00:00,2019,9,8,12,47.1,130,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
4543,27463,5150,New Delhi,PM2.5 - Principal,2019-09-08 18:00:00,2019,9,8,18,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid
4544,27469,5156,New Delhi,PM2.5 - Principal,2019-09-09 00:00:00,2019,9,9,0,38.8,109,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
4545,27475,5162,New Delhi,PM2.5 - Principal,2019-09-09 06:00:00,2019,9,9,6,53.5,145,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
4546,27481,5168,New Delhi,PM2.5 - Principal,2019-09-09 12:00:00,2019,9,9,12,55.7,151,Unhealthy,53.0,UG/M3,1 Hr,Valid
4547,27487,5174,New Delhi,PM2.5 - Principal,2019-09-09 18:00:00,2019,9,9,18,50.4,138,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
4548,27492,5180,New Delhi,PM2.5 - Principal,2019-09-10 00:00:00,2019,9,10,0,49.2,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
4549,27498,5186,New Delhi,PM2.5 - Principal,2019-09-10 06:00:00,2019,9,10,6,50.0,137,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
4550,27504,5192,New Delhi,PM2.5 - Principal,2019-09-10 12:00:00,2019,9,10,12,52.7,143,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
4551,27510,5198,New Delhi,PM2.5 - Principal,2019-09-10 18:00:00,2019,9,10,18,59.8,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
4552,27516,5204,New Delhi,PM2.5 - Principal,2019-09-11 00:00:00,2019,9,11,0,64.3,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
4553,27522,5210,New Delhi,PM2.5 - Principal,2019-09-11 06:00:00,2019,9,11,6,75.3,161,Unhealthy,75.0,UG/M3,1 Hr,Valid
4554,27528,5216,New Delhi,PM2.5 - Principal,2019-09-11 12:00:00,2019,9,11,12,73.2,160,Unhealthy,67.0,UG/M3,1 Hr,Valid
4555,27534,5222,New Delhi,PM2.5 - Principal,2019-09-11 18:00:00,2019,9,11,18,71.5,159,Unhealthy,77.0,UG/M3,1 Hr,Valid
4556,27540,5228,New Delhi,PM2.5 - Principal,2019-09-12 00:00:00,2019,9,12,0,81.3,164,Unhealthy,81.0,UG/M3,1 Hr,Valid
4557,27545,5234,New Delhi,PM2.5 - Principal,2019-09-12 06:00:00,2019,9,12,6,67.3,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
4558,27551,5240,New Delhi,PM2.5 - Principal,2019-09-12 12:00:00,2019,9,12,12,54.7,148,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
4559,27557,5246,New Delhi,PM2.5 - Principal,2019-09-12 18:00:00,2019,9,12,18,33.5,96,Moderate,30.0,UG/M3,1 Hr,Valid
4560,27563,5252,New Delhi,PM2.5 - Principal,2019-09-13 00:00:00,2019,9,13,0,40.2,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
4561,27569,5258,New Delhi,PM2.5 - Principal,2019-09-13 06:00:00,2019,9,13,6,34.2,97,Moderate,32.0,UG/M3,1 Hr,Valid
4562,27574,5264,New Delhi,PM2.5 - Principal,2019-09-13 12:00:00,2019,9,13,12,28.5,85,Moderate,25.0,UG/M3,1 Hr,Valid
4563,27580,5270,New Delhi,PM2.5 - Principal,2019-09-13 18:00:00,2019,9,13,18,19.9,67,Moderate,20.0,UG/M3,1 Hr,Valid
4564,27586,5276,New Delhi,PM2.5 - Principal,2019-09-14 00:00:00,2019,9,14,0,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
4565,27592,5282,New Delhi,PM2.5 - Principal,2019-09-14 06:00:00,2019,9,14,6,22.9,74,Moderate,23.0,UG/M3,1 Hr,Valid
4566,27598,5288,New Delhi,PM2.5 - Principal,2019-09-14 12:00:00,2019,9,14,12,30.0,89,Moderate,32.0,UG/M3,1 Hr,Valid
4567,27604,5294,New Delhi,PM2.5 - Principal,2019-09-14 18:00:00,2019,9,14,18,28.8,86,Moderate,28.0,UG/M3,1 Hr,Valid
4568,27610,5300,New Delhi,PM2.5 - Principal,2019-09-15 00:00:00,2019,9,15,0,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
4569,27616,5306,New Delhi,PM2.5 - Principal,2019-09-15 06:00:00,2019,9,15,6,28.2,85,Moderate,31.0,UG/M3,1 Hr,Valid
4570,27622,5312,New Delhi,PM2.5 - Principal,2019-09-15 12:00:00,2019,9,15,12,40.7,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
4571,27628,5318,New Delhi,PM2.5 - Principal,2019-09-15 18:00:00,2019,9,15,18,43.6,121,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
4572,27634,5324,New Delhi,PM2.5 - Principal,2019-09-16 00:00:00,2019,9,16,0,43.1,120,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
4573,27640,5330,New Delhi,PM2.5 - Principal,2019-09-16 06:00:00,2019,9,16,6,46.2,127,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
4574,27645,5336,New Delhi,PM2.5 - Principal,2019-09-16 12:00:00,2019,9,16,12,46.4,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
4575,27650,5342,New Delhi,PM2.5 - Principal,2019-09-16 18:00:00,2019,9,16,18,56.6,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
4576,27656,5348,New Delhi,PM2.5 - Principal,2019-09-17 00:00:00,2019,9,17,0,73.5,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
4577,27661,5354,New Delhi,PM2.5 - Principal,2019-09-17 06:00:00,2019,9,17,6,65.1,156,Unhealthy,52.0,UG/M3,1 Hr,Valid
4578,27667,5360,New Delhi,PM2.5 - Principal,2019-09-17 12:00:00,2019,9,17,12,31.2,91,Moderate,27.0,UG/M3,1 Hr,Valid
4579,27673,5366,New Delhi,PM2.5 - Principal,2019-09-17 18:00:00,2019,9,17,18,52.1,142,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
4580,27678,5372,New Delhi,PM2.5 - Principal,2019-09-18 00:00:00,2019,9,18,0,47.8,131,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
4581,27684,5378,New Delhi,PM2.5 - Principal,2019-09-18 06:00:00,2019,9,18,6,44.9,124,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
4582,27689,5384,New Delhi,PM2.5 - Principal,2019-09-18 12:00:00,2019,9,18,12,31.1,91,Moderate,33.0,UG/M3,1 Hr,Valid
4583,27694,5390,New Delhi,PM2.5 - Principal,2019-09-18 18:00:00,2019,9,18,18,29.1,87,Moderate,29.0,UG/M3,1 Hr,Valid
4584,27700,5396,New Delhi,PM2.5 - Principal,2019-09-19 00:00:00,2019,9,19,0,30.6,90,Moderate,23.0,UG/M3,1 Hr,Valid
4585,27706,5402,New Delhi,PM2.5 - Principal,2019-09-19 06:00:00,2019,9,19,6,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
4586,27712,5408,New Delhi,PM2.5 - Principal,2019-09-19 12:00:00,2019,9,19,12,20.4,68,Moderate,19.0,UG/M3,1 Hr,Valid
4587,27718,5414,New Delhi,PM2.5 - Principal,2019-09-19 18:00:00,2019,9,19,18,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
4588,27724,5420,New Delhi,PM2.5 - Principal,2019-09-20 00:00:00,2019,9,20,0,26.0,80,Moderate,24.0,UG/M3,1 Hr,Valid
4589,27730,5426,New Delhi,PM2.5 - Principal,2019-09-20 06:00:00,2019,9,20,6,30.9,91,Moderate,30.0,UG/M3,1 Hr,Valid
4590,27736,5432,New Delhi,PM2.5 - Principal,2019-09-20 12:00:00,2019,9,20,12,29.6,88,Moderate,25.0,UG/M3,1 Hr,Valid
4591,27742,5438,New Delhi,PM2.5 - Principal,2019-09-20 18:00:00,2019,9,20,18,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
4592,27748,5444,New Delhi,PM2.5 - Principal,2019-09-21 00:00:00,2019,9,21,0,42.0,117,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
4593,27754,5450,New Delhi,PM2.5 - Principal,2019-09-21 06:00:00,2019,9,21,6,32.6,94,Moderate,33.0,UG/M3,1 Hr,Valid
4594,27760,5456,New Delhi,PM2.5 - Principal,2019-09-21 12:00:00,2019,9,21,12,36.2,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
4595,27766,5462,New Delhi,PM2.5 - Principal,2019-09-21 18:00:00,2019,9,21,18,25.7,80,Moderate,13.0,UG/M3,1 Hr,Valid
4596,27772,5468,New Delhi,PM2.5 - Principal,2019-09-22 00:00:00,2019,9,22,0,28.7,86,Moderate,28.0,UG/M3,1 Hr,Valid
4597,27778,5474,New Delhi,PM2.5 - Principal,2019-09-22 06:00:00,2019,9,22,6,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
4598,27784,5480,New Delhi,PM2.5 - Principal,2019-09-22 12:00:00,2019,9,22,12,21.0,70,Moderate,14.0,UG/M3,1 Hr,Valid
4599,27790,5486,New Delhi,PM2.5 - Principal,2019-09-22 18:00:00,2019,9,22,18,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
4600,27796,5492,New Delhi,PM2.5 - Principal,2019-09-23 00:00:00,2019,9,23,0,24.6,77,Moderate,24.0,UG/M3,1 Hr,Valid
4601,27802,5498,New Delhi,PM2.5 - Principal,2019-09-23 06:00:00,2019,9,23,6,20.6,69,Moderate,19.0,UG/M3,1 Hr,Valid
4602,27810,5510,New Delhi,PM2.5 - Principal,2019-09-23 18:00:00,2019,9,23,18,45.7,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
4603,27816,5516,New Delhi,PM2.5 - Principal,2019-09-24 00:00:00,2019,9,24,0,32.1,93,Moderate,31.0,UG/M3,1 Hr,Valid
4604,27825,5528,New Delhi,PM2.5 - Principal,2019-09-24 12:00:00,2019,9,24,12,38.9,109,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
4605,27832,5540,New Delhi,PM2.5 - Principal,2019-09-25 00:00:00,2019,9,25,0,31.7,92,Moderate,31.0,UG/M3,1 Hr,Valid
4606,27834,5546,New Delhi,PM2.5 - Principal,2019-09-25 06:00:00,2019,9,25,6,24.2,76,Moderate,23.0,UG/M3,1 Hr,Valid
4607,27839,5552,New Delhi,PM2.5 - Principal,2019-09-25 12:00:00,2019,9,25,12,33.6,96,Moderate,24.0,UG/M3,1 Hr,Valid
4608,27845,5558,New Delhi,PM2.5 - Principal,2019-09-25 18:00:00,2019,9,25,18,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
4609,27851,5564,New Delhi,PM2.5 - Principal,2019-09-26 00:00:00,2019,9,26,0,25.7,80,Moderate,29.0,UG/M3,1 Hr,Valid
